product_id,category_name,name,description,image_url,price,created_by
2418,Indianwear-Women,AURELIA258 - Indianwear-Women,solid cotton lycra regular fit womens tights - green,https://example.com/default-image.jpg,,
2419,Indianwear-Women,AURELIA259 - Indianwear-Women,solid viscose round neck womens above knee kurta - maroon,https://example.com/default-image.jpg,,
2420,Indianwear-Women,AURELIA260 - Indianwear-Women,printed band with placket cotton blend womens calf length kurta - blue,https://example.com/default-image.jpg,,
2421,Indianwear-Women,AURELIA261 - Indianwear-Women,dyed cotton round neck womens straight kurta - peach,https://example.com/default-image.jpg,,
2422,Indianwear-Women,AURELIA262 - Indianwear-Women,dyed viscose round neck womens straight kurta - natural,https://example.com/default-image.jpg,,
2423,Indianwear-Women,AURELIA263 - Indianwear-Women,printed georgette round neck womens flared dress - pink,https://example.com/default-image.jpg,,
2424,Indianwear-Women,AURELIA264 - Indianwear-Women,printed polyester round neck womens ethnic set - blue,https://example.com/default-image.jpg,,
2425,Indianwear-Women,AURELIA265 - Indianwear-Women,dyed poly viscose regular fit womens festive trousers - multi,https://example.com/default-image.jpg,,
2426,Indianwear-Women,AURELIA266 - Indianwear-Women,printed viscose mandarin womens straight kurta - red,https://example.com/default-image.jpg,,
2427,Indianwear-Women,AURELIA267 - Indianwear-Women,printed viscose mandarin neck womens above knee kurta - green,https://example.com/default-image.jpg,,
2428,Indianwear-Women,AURELIA268 - Indianwear-Women,printed crepe round neck womens flared dress - natural,https://example.com/default-image.jpg,,
2429,Indianwear-Women,AURELIA269 - Indianwear-Women,printed polyester womens straight kurta - blue,https://example.com/default-image.jpg,,
2430,Indianwear-Women,AURELIA270 - Indianwear-Women,dyed cotton womens a line dress - pink,https://example.com/default-image.jpg,,
2431,Indianwear-Women,AURELIA271 - Indianwear-Women,printed polyester round neck womens ankle length kurta - blue,https://example.com/default-image.jpg,,
2432,Indianwear-Women,AURELIA272 - Indianwear-Women,printed viscose womens straight kurta - green,https://example.com/default-image.jpg,,
2433,Indianwear-Women,AURELIA273 - Indianwear-Women,v- neck straight designer womens kurtas - yellow,https://example.com/default-image.jpg,,
2434,Indianwear-Women,AURELIA274 - Indianwear-Women,printed viscose round neck womens straight kurta - blue,https://example.com/default-image.jpg,,
2435,Indianwear-Women,AURELIA275 - Indianwear-Women,dyed cotton womens straight kurta - green,https://example.com/default-image.jpg,,
2436,Indianwear-Women,AURELIA276 - Indianwear-Women,printed round neck straight womens kurta - pink,https://example.com/default-image.jpg,,
2437,Indianwear-Women,AURELIA277 - Indianwear-Women,solid cotton blend womens casual tights - blue,https://example.com/default-image.jpg,,
2438,Indianwear-Women,AURELIA278 - Indianwear-Women,printed viscose blend round neck womens ethnic set - black,https://example.com/default-image.jpg,,
2439,Indianwear-Women,AURELIA279 - Indianwear-Women,printed polyester regular fit womens dupatta - blue,https://example.com/default-image.jpg,,
2440,Indianwear-Women,AURELIA280 - Indianwear-Women,dyed cotton womens casual dupatta - red,https://example.com/default-image.jpg,,
2441,Indianwear-Women,AURELIA281 - Indianwear-Women,v- neck straight designer womens kurtas - natural,https://example.com/default-image.jpg,,
2442,Indianwear-Women,AURELIA282 - Indianwear-Women,printed viscose round neck womens ethnic set - black,https://example.com/default-image.jpg,,
2443,Indianwear-Women,AURELIA283 - Indianwear-Women,dyed cotton womens ethnic set - blue,https://example.com/default-image.jpg,,
2444,Indianwear-Women,AURELIA284 - Indianwear-Women,round neck cotton dobby womens kurta set - blue,https://example.com/default-image.jpg,,
2445,Indianwear-Women,AURELIA285 - Indianwear-Women,printed rayon round neck womens straight kurta - blue,https://example.com/default-image.jpg,,
2446,Indianwear-Women,AURELIA286 - Indianwear-Women,dyed cotton womens casual dupatta - green,https://example.com/default-image.jpg,,
2447,Indianwear-Women,AURELIA287 - Indianwear-Women,printed viscose round neck womens ethnic set - green,https://example.com/default-image.jpg,,
2448,Indianwear-Women,AURELIA288 - Indianwear-Women,printed cotton round neck womens flared dress - green,https://example.com/default-image.jpg,,
2449,Indianwear-Women,AURELIA289 - Indianwear-Women,solid cotton blend womens casual tights - white,https://example.com/default-image.jpg,,
2450,Indianwear-Women,AURELIA290 - Indianwear-Women,printed round neck crepe womens flared dress - green,https://example.com/default-image.jpg,,
2451,Indianwear-Women,AURELIA291 - Indianwear-Women,yarn dyed cotton mandarin womens a line kurta - orange,https://example.com/default-image.jpg,,
2452,Indianwear-Women,AURELIA292 - Indianwear-Women,printed viscose blend round neck womens ethnic set - green,https://example.com/default-image.jpg,,
2453,Indianwear-Women,AURELIA293 - Indianwear-Women,printed georgette womens flared dress - pink,https://example.com/default-image.jpg,,
2454,Indianwear-Women,AURELIA294 - Indianwear-Women,dyed cotton womens a line kurta - green,https://example.com/default-image.jpg,,
2455,Indianwear-Women,AURELIA295 - Indianwear-Women,round neck straight designer womens kurtas - blue,https://example.com/default-image.jpg,,
2456,Indianwear-Women,AURELIA296 - Indianwear-Women,regular fit polyester womens festive skirt - green,https://example.com/default-image.jpg,,
2457,Indianwear-Women,AURELIA297 - Indianwear-Women,printed viscose mandarin womens straight kurta - green,https://example.com/default-image.jpg,,
2458,Indianwear-Women,AURELIA298 - Indianwear-Women,30's rayon womens non festive skirt - blue,https://example.com/default-image.jpg,,
2459,Indianwear-Women,AURELIA299 - Indianwear-Women,printed viscose round neck womens ethnic set - yellow,https://example.com/default-image.jpg,,
2460,Indianwear-Women,AURELIA300 - Indianwear-Women,printed polyester regular fit womens kurta set - blue,https://example.com/default-image.jpg,,
2461,Indianwear-Women,AURELIA301 - Indianwear-Women,printed round neck viscose womens flared dress - green,https://example.com/default-image.jpg,,
2462,Indianwear-Women,AURELIA302 - Indianwear-Women,dyed cotton womens a line dress - green,https://example.com/default-image.jpg,,
2463,Indianwear-Women,AURELIA303 - Indianwear-Women,printed round neck viscose womens calf length kurta - black,https://example.com/default-image.jpg,,
2464,Indianwear-Women,AURELIA304 - Indianwear-Women,solid viscose womens regular length palazzos - pink,https://example.com/default-image.jpg,,
2465,Indianwear-Women,AURELIA305 - Indianwear-Women,dyed regular fit viscose blend womens casual trousers - yellow,https://example.com/default-image.jpg,,
2466,Indianwear-Women,AURELIA306 - Indianwear-Women,v- neck polyester flared designer womens dresses - peach,https://example.com/default-image.jpg,,
2467,Indianwear-Women,AURELIA307 - Indianwear-Women,solid polyester mandarin womens ethnic set - green,https://example.com/default-image.jpg,,
2468,Indianwear-Women,AURELIA308 - Indianwear-Women,printed poly viscose womens straight kurta - white,https://example.com/default-image.jpg,,
2469,Indianwear-Women,AURELIA309 - Indianwear-Women,printed mandarin polyester womens above knee kurta - green,https://example.com/default-image.jpg,,
2470,Indianwear-Women,AURELIA310 - Indianwear-Women,printed polyester round neck womens ankle length kurta - green,https://example.com/default-image.jpg,,
2471,Indianwear-Women,AURELIA311 - Indianwear-Women,printed polyester mandarin womens ethnic set - pink,https://example.com/default-image.jpg,,
2472,Indianwear-Women,AURELIA312 - Indianwear-Women,yarn dyed cotton collar neck womens ethnic set - green,https://example.com/default-image.jpg,,
2473,Indianwear-Women,AURELIA313 - Indianwear-Women,dyed cotton round neck womens straight kurta - white,https://example.com/default-image.jpg,,
2474,Indianwear-Women,AURELIA314 - Indianwear-Women,printed mandarin neck polyester womens flared dress - blue,https://example.com/default-image.jpg,,
2475,Indianwear-Women,AURELIA315 - Indianwear-Women,printed polyester round neck womens calf length kurta - peach,https://example.com/default-image.jpg,,
2476,Indianwear-Women,AURELIA316 - Indianwear-Women,solid regular fit cotton lycra womens casual pants - pink,https://example.com/default-image.jpg,,
2477,Indianwear-Women,AURELIA317 - Indianwear-Women,dyed cotton mandarin neck womens above knee kurta - blue,https://example.com/default-image.jpg,,
2478,Indianwear-Women,AURELIA318 - Indianwear-Women,yarn dyed rayan zari womens festive culottes - navy,https://example.com/default-image.jpg,,
2479,Indianwear-Women,AURELIA319 - Indianwear-Women,printed georgette round neck womens flared kurta - green,https://example.com/default-image.jpg,,
2480,Indianwear-Women,AURELIA320 - Indianwear-Women,v- neck cotton designer womens ethnic set - peach,https://example.com/default-image.jpg,,
2481,Indianwear-Women,AURELIA321 - Indianwear-Women,dyed cotton round neck womens straight kurta - green,https://example.com/default-image.jpg,,
2482,Indianwear-Women,AURELIA322 - Indianwear-Women,dyed cotton womens straight kurta - grey,https://example.com/default-image.jpg,,
2483,Indianwear-Women,AURELIA323 - Indianwear-Women,printed polyester blend womens festive palazzo - gold,https://example.com/default-image.jpg,,
2484,Indianwear-Women,AURELIA324 - Indianwear-Women,solid viscose mandarin womens straight kurta - pink,https://example.com/default-image.jpg,,
2485,Indianwear-Women,AURELIA325 - Indianwear-Women,solid cotton blend womens casual tights - green,https://example.com/default-image.jpg,,
2486,Indianwear-Women,AURELIA326 - Indianwear-Women,printed poly viscose mandarin womens flared kurta - white,https://example.com/default-image.jpg,,
2487,Indianwear-Women,AURELIA327 - Indianwear-Women,solid cotton lycra womens casual tights - blue,https://example.com/default-image.jpg,,
2488,Indianwear-Women,AURELIA328 - Indianwear-Women,printed polyester womens casual dupatta - green,https://example.com/default-image.jpg,,
2489,Indianwear-Women,AURELIA329 - Indianwear-Women,cotton band with placket womens kurta set - green,https://example.com/default-image.jpg,,
2490,Indianwear-Women,AURELIA330 - Indianwear-Women,printed round neck straight womens kurta - white,https://example.com/default-image.jpg,,
2491,Indianwear-Women,AURELIA331 - Indianwear-Women,solid cotton lycra womens casual tights - yellow,https://example.com/default-image.jpg,,
2492,Indianwear-Women,AURELIA332 - Indianwear-Women,printed viscose collared neck womens ethnic set - black,https://example.com/default-image.jpg,,
2493,Indianwear-Women,AURELIA333 - Indianwear-Women,printed polyester mandarin womens straight kurta - green,https://example.com/default-image.jpg,,
2494,Indianwear-Women,AURELIA334 - Indianwear-Women,printed viscose regular fit womens straight ethnic set - yellow,https://example.com/default-image.jpg,,
2495,Indianwear-Women,AURELIA335 - Indianwear-Women,printed polyester regular fit womens festive culottes - white,https://example.com/default-image.jpg,,
2496,Indianwear-Women,AURELIA336 - Indianwear-Women,printed polyester mandarin womens flared kurta - red,https://example.com/default-image.jpg,,
2497,Indianwear-Women,AURELIA337 - Indianwear-Women,printed polyester round neck womens ethnic set - pink,https://example.com/default-image.jpg,,
2498,Indianwear-Women,AURELIA338 - Indianwear-Women,printed viscose v- neck womens straight kurta - brown,https://example.com/default-image.jpg,,
2499,Indianwear-Women,AURELIA339 - Indianwear-Women,printed polyester round neck womens straight kurta - blue,https://example.com/default-image.jpg,,
2500,Indianwear-Women,AURELIA340 - Indianwear-Women,solid cotton lycra regular fit womens casual tights - blue,https://example.com/default-image.jpg,,
2501,Indianwear-Women,AURELIA341 - Indianwear-Women,printed round neck cotton womens knee length kurta - yellow,https://example.com/default-image.jpg,,
2502,Indianwear-Women,AURELIA342 - Indianwear-Women,dyed cotton womens ethnic set - peach,https://example.com/default-image.jpg,,
2503,Indianwear-Women,AURELIA343 - Indianwear-Women,printed band with v straight womens kurta - blue,https://example.com/default-image.jpg,,
2504,Indianwear-Women,AURELIA344 - Indianwear-Women,collar neck polyester straight designer womens dresses - green,https://example.com/default-image.jpg,,
2505,Indianwear-Women,AURELIA345 - Indianwear-Women,printed viscose round neck womens ethnic set - blue,https://example.com/default-image.jpg,,
2506,Indianwear-Women,AURELIA346 - Indianwear-Women,solid polyester mandarin womens straight kurta - green,https://example.com/default-image.jpg,,
2507,Indianwear-Women,AURELIA347 - Indianwear-Women,printed polyester regular fit womens dupatta - green,https://example.com/default-image.jpg,,
2508,Indianwear-Women,AURELIA348 - Indianwear-Women,printed viscose womens straight kurta - orange,https://example.com/default-image.jpg,,
2509,Indianwear-Women,AURELIA349 - Indianwear-Women,printed viscose round neck womens ethnic set - black,https://example.com/default-image.jpg,,
2510,Indianwear-Women,AURELIA350 - Indianwear-Women,printed viscose round neck womens ethnic set - green,https://example.com/default-image.jpg,,
2511,Indianwear-Women,AURELIA351 - Indianwear-Women,printed round neck cotton womens knee length kurta - yellow,https://example.com/default-image.jpg,,
2512,Indianwear-Women,AURELIA352 - Indianwear-Women,printed round neck straight womens kurta - deep blue,https://example.com/default-image.jpg,,
2513,Indianwear-Women,AURELIA353 - Indianwear-Women,yarn dyed viscose v neck womens straight kurta - green,https://example.com/default-image.jpg,,
2514,Indianwear-Women,AURELIA354 - Indianwear-Women,printed viscose round neck womens flared dress - red,https://example.com/default-image.jpg,,
2515,Indianwear-Women,AURELIA355 - Indianwear-Women,solid regular fit cotton flex womens casual trousers - white,https://example.com/default-image.jpg,,
2516,Indianwear-Women,AURELIA356 - Indianwear-Women,printed regular fit viscose womens casual culottes - multi,https://example.com/default-image.jpg,,
2517,Indianwear-Women,AURELIA357 - Indianwear-Women,printed viscose blend round neck womens ethnic set - red,https://example.com/default-image.jpg,,
2518,Indianwear-Women,AURELIA358 - Indianwear-Women,regular fit polyester womens festive skirt - blue,https://example.com/default-image.jpg,,
2519,Indianwear-Women,AURELIA359 - Indianwear-Women,round neck rayon womens below knee kurta - natural,https://example.com/default-image.jpg,,
2520,Indianwear-Women,AURELIA360 - Indianwear-Women,cotton band with placket womens kurta set - natural,https://example.com/default-image.jpg,,
2521,Indianwear-Women,AURELIA361 - Indianwear-Women,yarn dyed cotton round neck womens straight kurta - white,https://example.com/default-image.jpg,,
2522,Indianwear-Women,AURELIA362 - Indianwear-Women,solid viscose mandarin neck womens above knee kurta - black,https://example.com/default-image.jpg,,
2523,Indianwear-Women,AURELIA363 - Indianwear-Women,dyed collared neck viscose womens straight fit dress - olive,https://example.com/default-image.jpg,,
2524,Indianwear-Women,AURELIA364 - Indianwear-Women,printed viscose round neck womens straight kurta - yellow,https://example.com/default-image.jpg,,
2525,Indianwear-Women,AURELIA365 - Indianwear-Women,solid cotton womens ethnic set - navy,https://example.com/default-image.jpg,,
2526,Indianwear-Women,AURELIA366 - Indianwear-Women,printed polyester round neck womens flared kurta - yellow,https://example.com/default-image.jpg,,
2527,Indianwear-Women,AURELIA367 - Indianwear-Women,printed poly viscose womens ethnic set - blue,https://example.com/default-image.jpg,,
2528,Indianwear-Women,AURELIA368 - Indianwear-Women,printed polyester round neck womens straight kurta - blue,https://example.com/default-image.jpg,,
2529,Indianwear-Women,AURELIA369 - Indianwear-Women,printed viscose round neck womens ethnic set - green,https://example.com/default-image.jpg,,
2530,Indianwear-Women,AURELIA370 - Indianwear-Women,round neck straight designer womens kurtas - orange,https://example.com/default-image.jpg,,
2531,Indianwear-Women,AURELIA371 - Indianwear-Women,dyed cotton womens ethnic set - yellow,https://example.com/default-image.jpg,,
2532,Indianwear-Women,AURELIA372 - Indianwear-Women,printed cotton round neck womens flared dress - blue,https://example.com/default-image.jpg,,
2533,Indianwear-Women,AURELIA373 - Indianwear-Women,printed rayon blend regular fit womens straight ethnic set - blue,https://example.com/default-image.jpg,,
2534,Indianwear-Women,AURELIA374 - Indianwear-Women,band with placket cotton womens calf length kurta - red,https://example.com/default-image.jpg,,
2535,Indianwear-Women,AURELIA375 - Indianwear-Women,printed polyester round neck womens ethnic set - blue,https://example.com/default-image.jpg,,
2536,Indianwear-Women,AURELIA376 - Indianwear-Women,solid viscose blend round neck womens above knee kurta - red,https://example.com/default-image.jpg,,
2537,Indianwear-Women,AURELIA377 - Indianwear-Women,printed cotton round neck womens flared dress - pink,https://example.com/default-image.jpg,,
2538,Indianwear-Women,AURELIA378 - Indianwear-Women,printed viscose womens straight kurta - green,https://example.com/default-image.jpg,,
2539,Indianwear-Women,AURELIA379 - Indianwear-Women,mandarin straight designer womens kurtas - mustard,https://example.com/default-image.jpg,,
2540,Indianwear-Women,AURELIA380 - Indianwear-Women,printed viscose round neck womens straight kurta - peach,https://example.com/default-image.jpg,,
2541,Indianwear-Women,AURELIA381 - Indianwear-Women,printed viscose womens festive culottes - peach,https://example.com/default-image.jpg,,
2542,Indianwear-Women,AURELIA382 - Indianwear-Women,dyed cotton round neck womens ethnic set - pink,https://example.com/default-image.jpg,,
2543,Indianwear-Women,AURELIA383 - Indianwear-Women,printed polyester regular fit womens festive culottes - pink,https://example.com/default-image.jpg,,
2544,Indianwear-Women,AURELIA384 - Indianwear-Women,dyed viscose round neck womens ethnic set - pink,https://example.com/default-image.jpg,,
2545,Indianwear-Women,AURELIA385 - Indianwear-Women,printed v-neck cotton womens knee length kurta - brown,https://example.com/default-image.jpg,,
2546,Indianwear-Women,AURELIA386 - Indianwear-Women,printed georgette regular fit womens casual culottes - yellow,https://example.com/default-image.jpg,,
2547,Indianwear-Women,AURELIA387 - Indianwear-Women,round neck straight designer womens kurtas - black,https://example.com/default-image.jpg,,
2548,Indianwear-Women,AURELIA388 - Indianwear-Women,printed viscose round neck womens kurta set - green,https://example.com/default-image.jpg,,
2549,Indianwear-Women,AURELIA389 - Indianwear-Women,printed viscose mandarin womens straight kurta - blue,https://example.com/default-image.jpg,,
2550,Indianwear-Women,AURELIA390 - Indianwear-Women,solid cotton lycra womens casual tights - purple,https://example.com/default-image.jpg,,
2551,Indianwear-Women,AURELIA391 - Indianwear-Women,printed polyester regular fit womens kurti set - red,https://example.com/default-image.jpg,,
2552,Indianwear-Women,AURELIA392 - Indianwear-Women,printed viscose blend round neck womens knee length kurta - green,https://example.com/default-image.jpg,,
2553,Indianwear-Women,AURELIA393 - Indianwear-Women,printed polyester round neck womens calf length kurta - blue,https://example.com/default-image.jpg,,
2554,Indianwear-Women,AURELIA394 - Indianwear-Women,printed viscose round neck womens above knee kurta - red,https://example.com/default-image.jpg,,
2555,Indianwear-Women,AURELIA395 - Indianwear-Women,dyed polyester round neck womens ethnic set - white,https://example.com/default-image.jpg,,
2556,Indianwear-Women,AURELIA396 - Indianwear-Women,dyed viscose round neck womens above knee kurta - white,https://example.com/default-image.jpg,,
2557,Indianwear-Women,AURELIA397 - Indianwear-Women,regular fit regular length womens festive wear skirt - white,https://example.com/default-image.jpg,,
2558,Indianwear-Women,AURELIA398 - Indianwear-Women,solid cotton blend womens casual tights - green,https://example.com/default-image.jpg,,
2559,Indianwear-Women,AURELIA399 - Indianwear-Women,solid viscose regular fit womens casual culottes - yellow,https://example.com/default-image.jpg,,
2560,Indianwear-Women,AURELIA400 - Indianwear-Women,printed polyester regular fit womens casual culottes - blue,https://example.com/default-image.jpg,,
2561,Indianwear-Women,AURELIA401 - Indianwear-Women,printed viscose mandarin womens flared dress - peach,https://example.com/default-image.jpg,,
2562,Indianwear-Women,AURELIA402 - Indianwear-Women,dyed cotton womens straight kurta - orange,https://example.com/default-image.jpg,,
2563,Indianwear-Women,AURELIA403 - Indianwear-Women,dyed cotton round neck womens ethnic set - white,https://example.com/default-image.jpg,,
2564,Indianwear-Women,AURELIA404 - Indianwear-Women,dyed cotton womens casual dupatta - yellow,https://example.com/default-image.jpg,,
2565,Indianwear-Women,AURELIA405 - Indianwear-Women,printed man made fibre womens casual dupatta - navy,https://example.com/default-image.jpg,,
2566,Indianwear-Women,AURELIA406 - Indianwear-Women,printed viscose round neck womens above knee kurta - grey,https://example.com/default-image.jpg,,
2567,Indianwear-Women,AURELIA407 - Indianwear-Women,mandarin straight designer womens kurtas - blue,https://example.com/default-image.jpg,,
2568,Indianwear-Women,AURELIA408 - Indianwear-Women,printed cotton mandarin neck womens knee length kurta - yellow,https://example.com/default-image.jpg,,
2569,Indianwear-Women,AURELIA409 - Indianwear-Women,dyed cotton round neck womens ethnic set - white,https://example.com/default-image.jpg,,
2570,Indianwear-Women,AURELIA410 - Indianwear-Women,printed viscose round neck womens straight kurta - yellow,https://example.com/default-image.jpg,,
2571,Indianwear-Women,AURELIA411 - Indianwear-Women,printed viscose round neck womens straight kurta - green,https://example.com/default-image.jpg,,
2572,Indianwear-Women,AURELIA412 - Indianwear-Women,printed viscose round neck womens calf length kurta - green,https://example.com/default-image.jpg,,
2573,Indianwear-Women,AURELIA413 - Indianwear-Women,dyed cotton regular fit womens casual dupatta - blue,https://example.com/default-image.jpg,,
2574,Indianwear-Women,AURELIA414 - Indianwear-Women,v- neck straight designer womens kurtas - blue,https://example.com/default-image.jpg,,
2575,Indianwear-Women,AURELIA415 - Indianwear-Women,round neck straight designer womens kurtas - navy,https://example.com/default-image.jpg,,
2576,Indianwear-Women,AURELIA416 - Indianwear-Women,dyed rayon collared neck womens above knee kurta - green,https://example.com/default-image.jpg,,
2577,Indianwear-Women,AURELIA417 - Indianwear-Women,printed cotton u neck womens straight kurta - blue,https://example.com/default-image.jpg,,
2578,Indianwear-Women,AURELIA418 - Indianwear-Women,cotton womens casual dupatta - green,https://example.com/default-image.jpg,,
2579,Indianwear-Women,AURELIA419 - Indianwear-Women,solid cotton blend womens casual tights - black,https://example.com/default-image.jpg,,
2580,Indianwear-Women,AURELIA420 - Indianwear-Women,printed viscose womens ethnic set - blue,https://example.com/default-image.jpg,,
2581,Indianwear-Women,AURELIA421 - Indianwear-Women,v- neck cotton designer womens ethnic set - grey,https://example.com/default-image.jpg,,
2582,Indianwear-Women,AURELIA422 - Indianwear-Women,y/d shirt collar with slit cotton womens flared dress - navy,https://example.com/default-image.jpg,,
2583,Indianwear-Women,AURELIA423 - Indianwear-Women,solid polyester mandarin womens ethnic set - black,https://example.com/default-image.jpg,,
2584,Indianwear-Women,AURELIA424 - Indianwear-Women,solid cotton flex regular fit womens casual trousers - white,https://example.com/default-image.jpg,,
2585,Indianwear-Women,AURELIA425 - Indianwear-Women,solid viscose v-neck womens above knee kurta - black,https://example.com/default-image.jpg,,
2586,Indianwear-Women,AURELIA426 - Indianwear-Women,dyed cotton round neck womens straight kurta - purple,https://example.com/default-image.jpg,,
2587,Indianwear-Women,AURELIA427 - Indianwear-Women,dyed rayon v-neck womens above knee kurta - red,https://example.com/default-image.jpg,,
2588,Indianwear-Women,AURELIA428 - Indianwear-Women,dyed cotton v-neck womens above knee kurta - yellow,https://example.com/default-image.jpg,,
2589,Indianwear-Women,AURELIA429 - Indianwear-Women,printed man made fibre womens casual dupatta - blue,https://example.com/default-image.jpg,,
2590,Indianwear-Women,AURELIA430 - Indianwear-Women,cotton womens casual dupatta - blue,https://example.com/default-image.jpg,,
2591,Indianwear-Women,AURELIA431 - Indianwear-Women,mandarin straight designer womens kurtas - green,https://example.com/default-image.jpg,,
2592,Indianwear-Women,AURELIA432 - Indianwear-Women,printed viscose round neck womens knee length kurta - grey,https://example.com/default-image.jpg,,
2593,Indianwear-Women,AURELIA433 - Indianwear-Women,dyed cotton round neck womens ethnic set - green,https://example.com/default-image.jpg,,
2594,Indianwear-Women,AURELIA434 - Indianwear-Women,printed viscose mandarin neck womens knee length kurta - orange,https://example.com/default-image.jpg,,
2595,Indianwear-Women,AURELIA435 - Indianwear-Women,dyed collared neck rayon blend womens flared dress - white,https://example.com/default-image.jpg,,
2596,Indianwear-Women,AURELIA436 - Indianwear-Women,printed mandarin neck viscose womens straight fit dress - blue,https://example.com/default-image.jpg,,
2597,Indianwear-Women,AURELIA437 - Indianwear-Women,solid cotton lycra regular fit womens tights - pink,https://example.com/default-image.jpg,,
2598,Indianwear-Women,AURELIA438 - Indianwear-Women,printed viscose round neck womens flared dress - green,https://example.com/default-image.jpg,,
2599,Indianwear-Women,AURELIA439 - Indianwear-Women,round neck straight designer womens kurtas - red,https://example.com/default-image.jpg,,
2600,Indianwear-Women,AURELIA440 - Indianwear-Women,printed rayon blend round neck womens straight kurta - grey,https://example.com/default-image.jpg,,
2601,Indianwear-Women,AURELIA441 - Indianwear-Women,printed round neck viscose womens calf length kurta - white,https://example.com/default-image.jpg,,
2602,Indianwear-Women,AURELIA442 - Indianwear-Women,printed viscose round neck womens straight kurta - yellow,https://example.com/default-image.jpg,,
2603,Indianwear-Women,AURELIA443 - Indianwear-Women,printed viscose round neck womens ethnic set - peach,https://example.com/default-image.jpg,,
2604,Indianwear-Women,AURELIA444 - Indianwear-Women,printed viscose blend mandarin neck womens above knee kurta - blue,https://example.com/default-image.jpg,,
2605,Indianwear-Women,AURELIA445 - Indianwear-Women,solid cotton regular fit womens churidar - white,https://example.com/default-image.jpg,,
2606,Indianwear-Women,AURELIA446 - Indianwear-Women,solid viscose round neck womens above knee kurta - green,https://example.com/default-image.jpg,,
2607,Indianwear-Women,AURELIA447 - Indianwear-Women,mandarin straight designer womens kurtas - white,https://example.com/default-image.jpg,,
2608,Indianwear-Women,AURELIA448 - Indianwear-Women,dyed cotton blend mandarin womens straight kurta - white,https://example.com/default-image.jpg,,
2609,Indianwear-Women,AURELIA449 - Indianwear-Women,round neck a line designer womens kurtas - natural,https://example.com/default-image.jpg,,
2610,Indianwear-Women,AURELIA450 - Indianwear-Women,printed polyester womens a line kurta - multi,https://example.com/default-image.jpg,,
2611,Indianwear-Women,AURELIA451 - Indianwear-Women,printed cotton regular fit womens casual culottes - black,https://example.com/default-image.jpg,,
2612,Indianwear-Women,AURELIA452 - Indianwear-Women,printed round neck rayon blend womens flared dress - white,https://example.com/default-image.jpg,,
2613,Indianwear-Women,AURELIA453 - Indianwear-Women,dyed cotton womens ethnic set - green,https://example.com/default-image.jpg,,
2614,Indianwear-Women,AURELIA454 - Indianwear-Women,solid viscose mandarin womens above knee kurta - blue,https://example.com/default-image.jpg,,
2615,Indianwear-Women,AURELIA455 - Indianwear-Women,printed cotton flex womens ethnic set - blue,https://example.com/default-image.jpg,,
2616,Indianwear-Women,AURELIA456 - Indianwear-Women,printed viscose blend round neck womens knee length kurta - navy,https://example.com/default-image.jpg,,
2617,Indianwear-Women,AURELIA457 - Indianwear-Women,round neck cotton womens knee length kurta - natural,https://example.com/default-image.jpg,,
2618,Indianwear-Women,AURELIA458 - Indianwear-Women,round neck cotton womens knee length kurta - green,https://example.com/default-image.jpg,,
2619,Indianwear-Women,AURELIA459 - Indianwear-Women,printed round neck viscose womens calf length kurta - white,https://example.com/default-image.jpg,,
2620,Indianwear-Women,AURELIA460 - Indianwear-Women,yarn dyed cotton round neck womens straight kurta - navy,https://example.com/default-image.jpg,,
2621,Indianwear-Women,AURELIA461 - Indianwear-Women,solid cotton blend womens casual tights - yellow,https://example.com/default-image.jpg,,
2622,Indianwear-Women,AURELIA462 - Indianwear-Women,printed polyester womens regular length palazzos - green,https://example.com/default-image.jpg,,
2623,Indianwear-Women,AURELIA463 - Indianwear-Women,printed poly lycra womens festive palazzo - gold,https://example.com/default-image.jpg,,
2624,Indianwear-Women,AURELIA464 - Indianwear-Women,regular fit regular length polyester womens festive skirt - gold,https://example.com/default-image.jpg,,
2625,Indianwear-Women,AURELIA465 - Indianwear-Women,printed chanderi round neck womens ethnic set - pink,https://example.com/default-image.jpg,,
2626,Indianwear-Women,AURELIA466 - Indianwear-Women,yarn dyed band collar w/ v straight womens kurta - navy,https://example.com/default-image.jpg,,
2627,Indianwear-Women,AURELIA467 - Indianwear-Women,solid regular fit cotton flex womens casual trousers - green,https://example.com/default-image.jpg,,
2628,Indianwear-Women,AURELIA468 - Indianwear-Women,printed viscose blend round neck womens ethnic set - natural,https://example.com/default-image.jpg,,
2629,Indianwear-Women,AURELIA469 - Indianwear-Women,yarn dyed 2tone womens non festive trousers - grey,https://example.com/default-image.jpg,,
2630,Indianwear-Women,AURELIA470 - Indianwear-Women,mandarin straight designer womens kurtas - green,https://example.com/default-image.jpg,,
2631,Indianwear-Women,AURELIA471 - Indianwear-Women,dyed cotton round neck womens ethnic set - grey,https://example.com/default-image.jpg,,
2632,Indianwear-Women,AURELIA472 - Indianwear-Women,printed polyester round neck womens straight kurta - green,https://example.com/default-image.jpg,,
2633,Indianwear-Women,AURELIA473 - Indianwear-Women,printed polyester blend regular fit womens regular palazzos - gold,https://example.com/default-image.jpg,,
2634,Indianwear-Women,AURELIA474 - Indianwear-Women,solid cotton lycra regular fit womens tights - red,https://example.com/default-image.jpg,,
2635,Indianwear-Women,AURELIA475 - Indianwear-Women,cotton lycra woven womens tights - white,https://example.com/default-image.jpg,,
